show_id,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,type
80028357,"Love, Rosie",christian ditter,"lily collins, sam claflin, christian cooke, jamie beamish, suki waterhouse, tamsin egerton, jaime winstone, lorcan cranitch","germany, united kingdom","November 20, 2019",2014,r,103 min,"Comedies, International Movies, Romantic Movies","Over the years, as they come and go in each other's life, childhood pals Rosie and Alex struggle to resolve the lasting, intimate bond between them.",Movie
81217739,Mallesham,raj r,"jhansi, priyadarshi pullikonda, ananya nagalla",india,"November 20, 2019",2019,tv-pg,131 min,"Dramas, Independent Movies, International Movies","A self-trained engineer risks debt, love and reputation in his quest to improve the grueling work conditions of his mother and her weaving community.",Movie
60031884,Once Upon a Time in the West,sergio leone,"henry fonda, charles bronson, claudia cardinale, jason robards, gabriele ferzetti, paolo stoppa, woody strode, jack elam, keenan wynn, frank wolff, lionel stander","italy, united states","November 20, 2019",1968,pg-13,166 min,"Action & Adventure, Classic Movies, International Movies","In this epic spaghetti Western, a flinty gunslinger is hired by a railroad tycoon to kill anyone standing in the way of his trans-American iron horse.",Movie
70117289,She's Out of My League,jim field smith,"jay baruchel, alice eve, t.j. miller, mike vogel, nate torrence, krysten ritter, geoff stults, lindsay sloane, andrew daly, jasika nicole, kyle bornheimer",united states,"November 20, 2019",2010,r,105 min,"Comedies, Romantic Movies","When average-guy Kirk starts dating drop-dead-gorgeous Molly, his friends don't see it lasting, so Kirk does everything he can to avoid losing Molly.",Movie
28631236,Superstar,bruce mcculloch,"molly shannon, will ferrell, elaine hendrix, harland williams, mark mckinney, glynis johns, jason blicker, gerry bamman, emmy laybourne, jennifer irwin, tom green",united states,"November 20, 2019",1999,pg-13,82 min,Comedies,A socially awkward Catholic schoolgirl vows to win a dreamy classmate’s affections by taking first prize at an upcoming talent show.,Movie
70121502,The Adventures of Tintin,steven spielberg,"jamie bell, andy serkis, daniel craig, nick frost, simon pegg, daniel mays, gad elmaleh, toby jones, joe starr","united states, new zealand, united kingdom","November 20, 2019",2011,pg,107 min,Children & Family Movies,"This 3-D motion capture adapts Georges Remi's classic comic strip about the adventures of fearless young journalist Tintin and his trusty dog, Snowy.",Movie
70215455,The Devil Inside,william brent bell,"fernanda andrade, simon quarterman, evan helmuth, ionut grama, suzan crowley, bonnie morgan, brian johnson",united states,"November 20, 2019",2012,r,84 min,"Horror Movies, Thrillers","At once spooky and grisly, this thriller follows a woman's quest to find the truth behind claims her mother killed three people during an exorcism.",Movie
506464,The First Wives Club,hugh wilson,"bette midler, goldie hawn, diane keaton, maggie smith, dan hedaya, sarah jessica parker, stockard channing, victor garber, stephen collins, marcia gay harden, jennie dundas, elizabeth berkley, eileen heckart, bronson pinchot, rob reiner",united states,"November 20, 2019",1996,pg,103 min,Comedies,"Following a friend's suicide after her husband dumps her for a younger model, three women plot payback against their two-timing exes.",Movie
60003508,The Gift,sam raimi,"cate blanchett, giovanni ribisi, keanu reeves, katie holmes, greg kinnear, hilary swank, michael jeter, kim dickens, gary cole, rosemary harris, j.k. simmons, chelcie ross, john beasley",united states,"November 20, 2019",2000,r,112 min,"Dramas, Thrillers","When the authorities find a drowned woman's body, a small-town psychic starts having visions of who committed the murder.",Movie
70105132,"The Goods: Live Hard, Sell Hard",neal brennan,"jeremy piven, ving rhames, james brolin, david koechner, kathryn hahn, ed helms, jordana spiro, tony hale, ken jeong, rob riggle, kristen schaal, alan thicke, jonathan sadowski, joey kern, craig robinson",united states,"November 20, 2019",2009,r,89 min,Comedies,"Hired to rescue a flagging car dealership during a major sale, a fast-talking closer spends his days on the lot and his nights at local strip clubs.",Movie
60004083,The Longest Yard,robert aldrich,"burt reynolds, eddie albert, ed lauter, james hampton, charles tyner, bernadette peters, richard kiel, joe dorsey, joe jackson, harry caesar, john steadman, jim nicholson, tony cacciotti",united states,"November 20, 2019",1974,r,121 min,"Classic Movies, Comedies, Sports Movies",Washed-up professional quarterback Paul Crewe is sent to jail and forced to put together an inmate gridiron team to take on a group of prison guards.,Movie
70087538,The Love Guru,marco schnabel,"mike myers, jessica alba, justin timberlake, ben kingsley, romany malco, meagan good, verne troyer, omid djalili, telma hopkins","united kingdom, germany, united states","November 20, 2019",2008,pg-13,87 min,"Comedies, Sports Movies","Raised on an ashram in India, a self-styled love guru returns to his native America to settle a romantic rivalry between two pro hockey players.",Movie
1181661,The Rainmaker,francis ford coppola,"matt damon, danny devito, claire danes, jon voight, mary kay place, dean stockwell, teresa wright, virginia madsen, mickey rourke, andrew shue","united states, germany","November 20, 2019",1997,pg-13,136 min,"Dramas, Thrillers",A young attorney and a scrappy paralegal work to help the parents of a terminally ill boy in their suit against an insurance company.,Movie
60011552,What's Eating Gilbert Grape,lasse hallström,"johnny depp, leonardo dicaprio, juliette lewis, mary steenburgen, darlene cates, laura harrington, mary kate schellhardt, kevin tighe, john c. reilly, crispin glover",united states,"November 20, 2019",1993,pg-13,118 min,"Classic Movies, Dramas, Independent Movies","In a backwater Iowa town, young Gilbert is torn between taking care of his troubled family and a girl who shows him new possibilities for his life.",Movie
80222157,Who Killed Little Gregory?,unknown,unknown,france,"November 20, 2019",2019,tv-ma,1 Season,"Crime TV Shows, Docuseries, International TV Shows","When their 4-year-old son is murdered, a young couple fights a twisting and arduous battle trying to identify a frustratingly elusive killer.",TV Show
70044693,World Trade Center,oliver stone,"nicolas cage, michael peña, maggie gyllenhaal, maria bello, stephen dorff, jay hernandez, michael shannon, frank whaley, jon bernthal, morgan flynn, nick damici, viola davis, william mapother",united states,"November 20, 2019",2006,pg-13,129 min,"Action & Adventure, Dramas","Working under treacherous conditions, an army of dedicated rescuers struggles to find anyone who survived the World Trade Center's tragic collapse.",Movie
70173046,Young Adult,jason reitman,"charlize theron, patton oswalt, patrick wilson, elizabeth reaser, jill eikenberry, mary beth hurt, collette wolfe, richard bekins, kate nowlin",united states,"November 20, 2019",2011,r,94 min,"Comedies, Dramas, Independent Movies","When a divorced writer gets a letter from an old boyfriend announcing his wife's had a baby, she returns to her hometown to reconnect with her ex.",Movie
70039187,"Yours, Mine and Ours",raja gosnell,"dennis quaid, rene russo, sean faris, katija pevec, dean collins, tyler patrick jones, haley ramm, brecken palmer, bridger palmer, ty panitz",united states,"November 20, 2019",2005,pg,88 min,"Children & Family Movies, Comedies","When a father of eight and a mother of 10 prepare to wed, the couple's children attempt to sabotage the union in this remake of a 1968 comedy.",Movie
70044686,Zodiac,david fincher,"mark ruffalo, jake gyllenhaal, robert downey jr., anthony edwards, brian cox, elias koteas, donal logue, john carroll lynch, dermot mulroney, chloë sevigny",united states,"November 20, 2019",2007,r,158 min,"Cult Movies, Dramas, Thrillers","A political cartoonist, a crime reporter and a pair of cops investigate San Francisco's infamous Zodiac Killer in this thriller based on a true story.",Movie
81073633,Iliza Shlesinger: Unveiled,steve paley,iliza shlesinger,united states,"November 19, 2019",2019,tv-ma,78 min,Stand-Up Comedy,"Here comes the bride, and she's got plenty to say. Newlywed Iliza Shlesinger dissects wedding traditions as she mines her nuptials for laughs.",Movie
81152642,Miss Culinary,unknown,"wanida termthanaporn, jason young, thanawin teeraphosukarn, thanabordee jaiyen, chonnikan netjui, passaranan ussadamongkol, janya thanasawangkun, jaturong mokjok, panadda wongphudee️️",unknown,"November 19, 2019",2019,tv-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","After ditching her domestic life to become a chef, a clueless maid crosses paths with two charming suitors who help her reach her dreams.",TV Show
81105522,No Time for Shame,unknown,santiago artemis,argentina,"November 19, 2019",2019,tv-ma,1 Season,"International TV Shows, Reality TV, Spanish-Language TV Shows","Follow Santiago Artemis, a Buenos Aires fashion dynamo, as he makes his dreams come true while grappling with his love life, therapist and clients.",TV Show
81191473,Candy Online,unknown,"ruby zhan, suun lin, sunnie wang, dean tang, lain lu, cheng ko, jacqueline zhu, chen wen-shan, ada pan",taiwan,"November 17, 2019",2019,tv-ma,1 Season,"International TV Shows, TV Dramas, Teen TV Shows","When a wardrobe malfunction goes viral, a bubbly live streamer struggles to navigate her classmates' cruel judgment and the small town she lives in.",TV Show
80025678,The Crown,unknown,"claire foy, john lithgow, matt smith, vanessa kirby, jared harris, victoria hamilton, eileen atkins, jeremy northam, alex jennings, ben miles, pip torrens, will keen, harry hadden-paton, daniel ings, greg wise, harriet walter, lia williams, matthew goode, anton lesser","united kingdom, united states",2025-01-26 05:26:09.662133,2019,tv-ma,3 Seasons,"British TV Shows, International TV Shows, TV Dramas",This drama follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the 20th century.,TV Show
70189289,Drive,nicolas winding refn,"ryan gosling, carey mulligan, bryan cranston, christina hendricks, ron perlman, oscar isaac, albert brooks, kaden leos, jeff wolfe, james biberi",united states,"November 16, 2019",2011,r,100 min,"Action & Adventure, Dramas, Independent Movies",A Hollywood stuntman and getaway driver is lured from his isolated life by a lovely neighbor – until her violent husband is released from prison.,Movie
81132624,Iron Sky: The Coming Race,timo vuorensola,unknown,"finland, germany, belgium","November 16, 2019",2019,tv-ma,93 min,"Action & Adventure, Comedies, International Movies","Decades after a nuclear war, survivors on the moon revisit Earth to locate a potential power source – and find shape-shifting reptiles instead.",Movie
80013267,Jeff Dunham: All Over the Map,robb dipple,jeff dunham,united states,"November 16, 2019",2014,tv-14,84 min,Stand-Up Comedy,"America's most beloved ventriloquist hits the road, bringing along all of his most popular pals, including Achmed, Peanut and Walter.",Movie
80046819,Suffragette,sarah gavron,"carey mulligan, helena bonham carter, brendan gleeson, anne-marie duff, ben whishaw, romola garai, meryl streep, finbar lynch, natalie press, samuel west, geoff bell, amanda lawrence, shelley longworth","united kingdom, france","November 16, 2019",2015,pg-13,107 min,"Dramas, International Movies","At the beginning of the 20th century, circumstances drive a young, idealistic suffragette to find radical approaches to fighting male oppression.",Movie
70293315,The Green Inferno,eli roth,"ignacia allamand, daryl sabara, nicolás martínez, lorenza izzo, ariel levy, magda apanowicz, sky ferreira, kirby bliss blanton, aaron burns, ramón llao, richard burgi","united states, spain, chile, peru","November 16, 2019",2013,r,101 min,"Horror Movies, Independent Movies","Determined to save an Amazon tribe being squeezed by logging, a group of students finds nothing but trouble when their plane crashes in the jungle.",Movie
81179844,At the Dolphin Bay,unknown,"angela chang, ambrose hui, wallace huo, jill hsu, lin wei jun, josie leung, mountain kao, liang hsiu-shen",taiwan,"November 15, 2019",2003,tv-14,1 Season,"International TV Shows, Romantic TV Shows","Encountering each other after a long separation, two childhood friends from orphanage must overcome great odds to fulfill an old promise and find love.",TV Show
