user_id,post_id,likes,shares
1250,23885,619182,270532
1251,615590,786517,356736
1252,442655,232190,4640
1253,831345,488328,146909
1254,346782,338802,82826
1255,31664,696844,185857
1256,957306,317607,57501
1257,164644,780523,307606
1258,676762,434405,117120
1259,429147,458921,41258
1260,683369,56069,12839
1261,130213,273754,44776
1262,261160,141259,69789
1263,799025,178956,11133
1264,377128,318691,4433
1265,471330,543074,35399
1266,946484,85401,10254
1267,151551,44584,1749
1268,691817,250764,22582
1269,369208,721831,172619
1270,645089,359002,50090
1271,11946,168337,5186
1272,891594,307228,88266
1273,108788,641490,146363
1274,631320,364792,576
1275,282836,568786,178325
1276,816054,203609,38725
1277,759925,239181,114176
1278,788005,410975,60768
1279,261337,656627,196372
1280,379729,561896,40479
1281,842718,284480,91679
1282,568937,771425,354661
1283,349625,219982,89275
1284,589607,80806,23806
1285,174448,146844,63768
1286,477955,610209,295419
1287,612386,531346,239720
1288,187028,107704,44106
1289,196678,758568,350065
1290,994252,120281,8024
1291,889588,276029,26488
1292,528371,275207,25272
1293,673840,220269,8786
1294,553771,393841,128808
1295,941573,566908,252793
1296,988299,224648,83430
1297,37250,609188,251554
1298,203521,472042,6250
1299,741956,64181,29813
1300,577611,457052,77920
1301,776716,321550,156070
1302,186387,509655,203274
1303,283116,129375,491
1304,719911,348108,154568
1305,972035,798646,177663
1306,729923,736636,11376
1307,840728,430706,25757
1308,619863,644237,160931
1309,60636,354704,72982
1310,968824,644429,126235
1311,382184,394407,157718
1312,299430,28219,10919
1313,318651,213694,105327
1314,109247,427005,21882
1315,10590,666747,235505
1316,981019,21772,5590
1317,793806,512069,63545
1318,862186,181478,53922
1319,735087,718829,179026
1320,67033,753987,224584
1321,710174,393103,188491
1322,150951,402119,167040
1323,351589,198524,98868
1324,390635,560359,47309
1325,390176,83488,29436
1326,345822,258973,112184
1327,546388,225935,22538
1328,772684,319141,155423
1329,211927,285255,125829
1330,802581,198057,1859
1331,452573,20888,7170
1332,249214,619640,114521
1333,235301,635709,144268
1334,790437,636798,272523
1335,129869,364899,156751
1336,681323,204516,21775
1337,400955,716579,334770
1338,930007,422440,9063
1339,403433,743524,48831
1340,227938,591914,278485
1341,44296,617966,274594
1342,322222,99308,33569
1343,980660,410277,83600
1344,433420,27542,364
1345,522817,128732,43479
1346,685885,608468,218424
1347,434037,781031,244424
1348,202941,692210,310737
1349,900102,8316,1859
1350,161125,614253,263563
1351,361482,588030,182991
1352,513117,187839,20105
1353,827313,607685,98991
1354,762857,774722,385511
1355,781828,698680,199431
1356,234803,226256,80327
1357,408751,329454,29144
1358,513479,3166,172
1359,223507,372066,26808
1360,930106,703381,10473
1361,46046,141510,45916
1362,40617,513431,222989
1363,758682,221542,72546
1364,138590,445890,103936
1365,653065,468516,110128
1366,121834,771927,77509
1367,959829,122787,5993
1368,721326,439759,189582
1369,329284,136869,25653
1370,695920,397049,152781
1371,34843,307843,133659
1372,384888,617846,90530
1373,770372,25797,6592
1374,852175,124074,7078
1375,206342,117033,47986
1376,415823,187487,8625
1377,157008,625876,273914
1378,193134,655268,274758
1379,453121,207656,13034
1380,691265,538913,140339
1381,802885,88049,32744
1382,336171,607975,102375
1383,857679,349997,55704
1384,161402,628669,25155
1385,823782,640622,154426
1386,137913,234189,77766
1387,444621,89864,27833
1388,909948,771292,380692
1389,195192,446217,171760
1390,968721,293578,88856
1391,549600,98032,36463
1392,970330,268878,110360
1393,479586,531900,130582
1394,247137,186522,33182
1395,305382,268651,8563
1396,919710,671119,175161
1397,604585,728813,222886
1398,311863,563671,44737
1399,894162,690133,299936
1400,448117,721636,241604
1401,654060,248946,19691
1402,255785,86549,27259
1403,796742,97029,27067
1404,577780,488851,99603
1405,353463,619482,152208
1406,777028,282406,76175
1407,92549,315420,124176
1408,622718,555423,200127
1409,828084,351330,112186
1410,445418,425821,155697
1411,405003,155421,9849
1412,351545,637047,19804
1413,843251,148066,17446
1414,758576,708057,129795
1415,441477,133721,57991
1416,750602,342746,6491
1417,20657,53625,8435
1418,374351,736309,184528
1419,254055,520091,21967
1420,495088,93724,27668
1421,803301,159298,59387
1422,340041,444593,28124
1423,552368,760980,63144
1424,970070,192119,69234
1425,817318,473983,14111
1426,609807,624486,193046
1427,138846,756380,147825
1428,339793,369332,42512
1429,549378,5991,2320
1430,800138,308486,132689
1431,933014,502979,206670
1432,57066,66221,28385
1433,726201,163282,66729
1434,182752,364774,145811
1435,25876,767693,371781
1436,355909,731635,126845
1437,568690,327023,26620
1438,827979,537118,64112
1439,130459,680124,222135
1440,813713,378312,93941
1441,97171,558122,53963
1442,10707,447667,77804
1443,378770,597591,163823
1444,719919,416668,90719
1445,199900,264059,5948
1446,40081,705890,132534
1447,354986,400627,45592
1448,587679,293119,37540
1449,599134,517551,168695
1450,925508,558789,28751
1451,833136,122095,56427
1452,835018,143584,28023
1453,304137,566755,105378
1454,118922,248540,32365
1455,768994,291790,15635
1456,917542,294199,121152
1457,788201,739190,215814
1458,643671,749537,241495
1459,632172,475213,134999
1460,414837,297516,9038
1461,829925,361336,83010
1462,103730,520478,49408
1463,185725,420909,208525
1464,932883,585979,6663
1465,29923,651309,19926
1466,213956,571678,48561
1467,556624,747938,373243
1468,622029,625425,135358
1469,714933,429129,97403
1470,775779,597738,221059
1471,90954,36316,3485
1472,34065,701675,329502
1473,357159,125386,46738
1474,570458,235274,19992
1475,772160,347559,77211
1476,995032,377670,97011
1477,108060,478528,87559
1478,149992,160313,36017
1479,578876,313400,75477
1480,33679,454878,74449
1481,443859,205164,63721
1482,964297,410781,119008
1483,460061,144875,54410
1484,89093,107277,34720
1485,901621,612710,23137
1486,961570,311520,45974
1487,882322,556873,179715
1488,201616,66117,1228
1489,733587,736778,204590
1490,268657,296051,100564
1491,357588,372183,126848
1492,722541,145226,37570
1493,399267,210135,22055
1494,65264,331756,28584
1495,162139,516415,80452
1496,418183,650639,285641
1497,872745,142575,32466
1498,306462,796163,314447
1499,695630,280437,80651
1500,470632,404409,108646
1501,123848,31412,11204
1502,441530,324565,144576
1503,408719,203939,14471
1504,602270,495335,69238
1505,216519,305278,36639
1506,90664,240487,76037
1507,521171,511228,195678
1508,696640,360577,70186
1509,850431,520514,207089
1510,712700,651947,298150
1511,170267,399514,48891
1512,230274,573803,41173
1513,751498,559131,201899
1514,517070,200113,73633
1515,698933,647769,235252
1516,976932,472585,88694
1517,906546,584044,66388
1518,636448,727952,304224
1519,229712,435700,28958
1520,139052,718154,127726
1521,287717,473249,155710
1522,560459,372955,156904
1523,41299,674429,60433
1524,683485,162561,78679
1525,188740,740809,207028
1526,378920,783950,348933
1527,507609,316158,151880
1528,520232,133644,31507
1529,474532,251259,12066
1530,678630,701651,163501
1531,903901,350281,115286
1532,867171,770990,123785
1533,865819,494248,129089
1534,559856,613473,230887
1535,704444,389549,67507
1536,341800,318196,109547
1537,489151,563439,189751
1538,114562,564426,16826
1539,177887,692907,105181
1540,317056,273710,17454
1541,778659,137411,19524
1542,214619,139587,31706
1543,892258,707892,191471
1544,271011,312885,106896
1545,430687,224668,105309
1546,575088,318358,37857
1547,226304,583054,287184
1548,917839,156215,6855
1549,246154,486836,129857
1550,49279,293372,100907
1551,829355,432344,117438
1552,838978,392348,158009
1553,249841,48145,13443
1554,110244,346661,145904
1555,807733,726427,152129
1556,918279,754145,280213
1557,302280,761933,47609
1558,78817,687983,60584
1559,418417,475518,74964
1560,98629,36869,10412
1561,125083,80034,8271
1562,246711,536713,18673
1563,88445,346823,353
1564,592422,55196,18788
1565,377909,686678,232656
1566,692140,375023,102384
1567,570155,785605,286302
1568,394409,363150,133985
1569,751229,218008,67755
1570,767874,374874,106223
1571,685299,775843,192862
1572,738606,266133,49599
1573,908158,661391,310912
1574,221476,795690,232415
1575,520757,136950,31207
1576,198786,156094,73740
1577,312533,168656,2121
1578,378980,556031,233833
1579,560705,579527,48609
1580,26092,290764,45247
1581,966924,256469,79833
1582,175767,783058,337431
1583,367622,518485,113718
1584,537261,553057,116676
1585,520153,425234,19172
1586,615846,651914,138331
1587,926363,750923,327705
1588,535773,415210,189394
1589,641648,951,149
1590,666837,669017,243816
1591,857465,288662,92157
1592,769277,541605,128820
1593,868577,472926,221365
1594,914607,311673,74406
1595,181698,757857,164400
1596,959354,794314,146822
1597,176569,591810,85075
1598,54140,597353,59074
1599,425609,177120,421
1600,453827,700448,230008
1601,720888,284561,80490
1602,676562,236666,110807
1603,447594,614001,207701
1604,193716,552449,260432
1605,221940,536256,128325
1606,413494,625856,275844
1607,460451,655649,2063
1608,446589,294947,68575
1609,423572,143394,65909
1610,830558,183454,43272
1611,145668,561698,190594
1612,597277,758441,311649
1613,131096,455988,31775
1614,361980,495098,171273
1615,28777,227071,20596
1616,895274,584652,263617
1617,375798,419421,150551
1618,537920,652179,208025
1619,760680,116914,19533
1620,98321,171898,37239
1621,115782,74471,14824
1622,930934,1021,150
1623,647757,573449,233889
1624,634994,244820,48614
1625,838068,484309,11992
1626,399813,426921,98709
1627,262472,704632,231911
1628,827626,200486,20420
1629,24615,373920,13166
1630,141637,705577,153730
1631,359873,687016,147311
1632,955575,269294,32771
1633,897644,303235,89973
1634,932619,773754,343132
1635,497961,390084,66642
1636,315571,637471,240637
1637,156139,145274,38765
1638,17154,20219,7831
1639,62223,116641,9972
1640,101608,448754,149393
1641,648198,55890,24080
1642,621348,174530,70914
1643,457597,483902,203244
1644,605739,709839,235383
1645,847008,651188,308669
1646,802548,145313,52944
1647,794150,514797,114686
1648,593566,91186,2791
1649,597334,537201,260717
1650,86188,694478,211326
1651,416961,171554,77819
1652,935798,739076,362766
1653,623411,310111,70088
1654,466511,768744,9953
1655,76721,579149,226244
1656,471904,150138,1103
1657,315992,420182,25957
1658,46619,475473,124039
1659,746246,364429,62298
1660,649006,794266,376885
1661,88309,135781,10708
1662,918759,794908,68430
1663,283262,711514,327184
1664,602278,563721,268288
1665,470000,396998,87649
1666,362741,321419,157445
1667,245941,648652,78010
1668,117184,307172,141860
1669,647188,228749,93093
1670,466778,648943,291629
1671,654260,708437,178122
1672,927260,326780,1299
1673,497641,644262,158388
1674,316757,455887,147432
1675,126746,128361,15311
1676,377465,177048,81555
1677,750835,155527,75861
1678,813134,563248,147131
1679,881204,55519,23496
1680,5767,433889,97648
1681,927672,17104,4730
1682,838185,299892,123678
1683,733851,256967,2688
1684,133622,496623,180644
1685,744619,376642,22003
1686,272288,640582,141683
1687,316043,586,184
1688,760256,154307,5102
1689,128901,531919,147454
1690,626449,512974,191170
1691,770895,627559,88084
1692,52092,742298,60418
1693,364009,594917,97821
1694,912112,52803,23615
1695,459808,165174,15576
1696,26697,764518,90126
1697,379088,599217,26646
1698,938591,417876,185330
1699,145846,659774,60774
1700,546895,377051,107857
1701,607199,506577,157450
1702,947660,486102,230598
1703,698017,764975,160425
1704,377596,122969,17851
1705,280669,795536,264747
1706,125076,379187,19233
1707,118502,556657,45632
1708,648737,551783,81532
1709,206529,73894,32057
1710,141377,747787,154669
1711,832406,721745,231634
1712,791842,580668,119665
1713,232806,705391,268886
1714,121909,186784,49144
1715,288818,676540,240665
1716,921235,188485,9653
1717,314192,536506,189448
1718,932081,209315,48735
1719,601801,380037,175631
1720,436390,443996,152384
1721,877607,342237,135380
1722,674115,261996,76708
1723,659184,777439,352814
1724,291091,564469,50637
1725,975898,91524,6547
1726,816351,67200,6953
1727,658709,335837,63374
1728,409290,291966,9686
1729,138280,558945,91406
1730,508349,457403,183284
1731,662407,671038,117094
1732,721252,303943,136429
1733,119223,244816,18905
1734,500626,251559,49546
1735,708453,45655,4288
1736,973034,260912,951
1737,597948,217817,99119
1738,77595,709457,65376
1739,204502,7559,3683
1740,323998,296768,136097
1741,766109,202968,13570
1742,825455,54224,14295
1743,611941,765301,297217
1744,555884,705315,134722
1745,311692,731645,349892
1746,487957,170836,55345
1747,29783,73124,6624
1748,9674,111263,28242
1749,285015,514894,118207
1750,922784,514007,118386
1751,115870,639590,312975
1752,85562,608268,188886
1753,849889,190682,30545
1754,409029,5108,1906
1755,594373,779722,369512
1756,989952,332688,147586
1757,488151,79482,22920
1758,143504,696039,73780
1759,681468,580782,158014
1760,142959,794762,125751
1761,385829,689440,248135
1762,565285,93514,45349
1763,4100,692712,45784
1764,878963,252310,108545
1765,564119,614562,131224
1766,793142,189901,79980
1767,797071,633315,11754
1768,521100,311108,22013
1769,345055,409687,4899
